ISO_ALPHA2,CITY_EN_NAME,CITY_KR_NAME
GQ,Provincia de Bioko Sur,Provincia de Bioko Sur
GQ,Provincia de Centro Sur,Provincia de Centro Sur
GQ,Provincia de Kié-Ntem,Provincia de Kié-Ntem
GQ,Provincia de Litoral,Provincia de Litoral
GQ,Provincia de Wele-Nzas,Provincia de Wele-Nzas
GQ,Djibloho,Djibloho
GQ,Provincia de Annobón,Provincia de Annobón
KP,South Hamgyong,함경남도
KP,Chagang-do,慈江
KP,Ryanggang,兩江道
KP,Rason,라선특별시
KP,Pyongyang,평양직할시
KP,South Pyongan,平安南道
KP,North Pyongan,평안북도
KP,Kangwŏn-do,강원도
KP,Hwanghae-namdo,黃南
KP,Hwanghae-bukto,黃北
KP,North Hamgyong Province,咸北
KP,Nampo,Nampo
KP,Kaesong,Kaesong
GE,Kvemo Kartli,크베모카르틀리 주
GE,Kakheti,카헤티 주
GE,Guria,구리아 주
GE,Imereti,이메레티주
GE,Shida Kartli,시다카르틀리 주
GE,Mtskheta-Mtianeti,므츠헤타므티아네티 주
GE,Racha-Lechkhumi and Kvemo Svaneti,라차레츠후미크베모스바네티 주
GE,Samegrelo-Zemo Svanetis Mkhare,사메그렐로제모스바네티 주
GE,Samtskhe-Javakheti,삼츠헤자바헤티 주
GE,Abkhazia,압하스
GE,Adjara,아자리야 공화국
GE,K'alak'i T'bilisi,트빌리시
CN,Inner Mongolia Autonomous Region,내몽골 자치구
CN,Xinjiang Uyghur Autonomous Region,Xinjiang Uyghur Autonomous Region
CN,Guizhou Sheng,Guizhou Sheng
CN,Gansu Sheng,Gansu Sheng
CN,Jiangxi Sheng,Jiangxi Sheng
CN,Hunan Sheng,Hunan Sheng
CN,Henan Sheng,Henan Sheng
CN,Hebei Sheng,Hebei Sheng
CN,Chongqing Shi,Chongqing Shi
CN,Shanxi Sheng,Shanxi Sheng
CN,Shaanxi,산시 성
CN,Qinghai Sheng,Qinghai Sheng
IN,State of Arunāchal Pradesh,아루나찰프라데시 주
CN,Beijing Shi,Beijing Shi
CN,Tianjin Shi,Tianjin Shi
CN,Liaoning,Liaoning
CN,Jilin,지린성
CN,Hēilóngjiāng,헤이룽장성
CN,Guangxi Zhuang Autonomous Region,Guangxi Zhuang Autonomous Region
CN,Guangdong,Guangdong
CN,Fujian,푸젠 성
CN,Jiangsu,Jiangsu
CN,Hubei,후베이 성
CN,Hainan,Hainan
CN,Anhui Sheng,Anhui Sheng
CN,Shanghai Shi,Shanghai Shi
CN,Shandong,Shandong
CN,Sichuan,쓰촨 성
CN,Zhejiang,Zhejiang
CN,Yunnan,Yunnan
CN,Ningxia Hui Autonomous Region,Ningxia Hui Autonomous Region
CN,Tibet Autonomous Region,Tibet Autonomous Region
CF,Vakaga,바카가주
CF,Ouaka,와카주
CF,Mbomou,음보무주
CF,Haut-Mbomou,오트음보무주
CF,Haute-Kotto,오트코토주
CF,Bamingui-Bangoran,바밍기방고랑주
CF,Préfecture de la Sangha-Mbaéré,상가음바에레주
CF,Préfecture de l’Ouham-Pendé,우암펭데주
CF,Ouham,우암주
CF,Ombella-Mpoko,옴벨라음포코주
CF,Préfecture de la Nana-Mambéré,나나맘베레주
CF,Mambéré-Kadéï,맘베레카데이주
CF,Commune de Bangui,Commune de Bangui
CF,Basse-Kotto,바스코토주
CF,Lobaye,로바예주
CF,Préfecture de la Kémo,케모주
CF,Préfecture de la Nana-Grébizi,Préfecture de la Nana-Grébizi
CF,Mambéré,Mambéré
CF,Ouham-Fafa,Ouham-Fafa
CF,Lim-Pendé,Lim-Pendé
DJ,Tadjourah,타주라주
DJ,Obock,오보크주
DJ,Dikhil,디킬주
DJ,Djibouti Region,Djibouti Region
DJ,Ali Sabieh Region,알리사비에주
DJ,Arta Region,아르타주
ZW,Matabeleland North Province,북마타벨랜드주
ZW,Matabeleland South Province,남마타벨랜드주
ZW,Masvingo Province,마스빙고주
ZW,Mashonaland West Province,서마쇼날랜드주
ZW,Mashonaland East Province,동마쇼날랜드주
ZW,Mashonaland Central Province,중앙마쇼날랜드주
ZW,Manicaland Province,마니칼랜드주
ZW,Midlands Province,미들랜즈주
ZW,Bulawayo Province,Bulawayo Province
ZW,Harare Province,하라레주
TD,Borkou Region,보르쿠주
TD,Tibesti Region,티베스티주
TD,Ennedi-Ouest,Ennedi-Ouest
TD,Batha Region,바타주
TD,Moyen-Chari Region,무아얭샤리주
TD,Logone Oriental Region,로곤오리앙탈주
TD,Lac Region,라크주
TD,Kanem Region,카넴주
TD,Guera Region,게라주
TD,Chari-Baguirmi Region,샤리바기르미주
TD,Salamat Region,살라마트주
TD,Ouaddai Region,와다이주
TD,Wadi Fira Region,와디피라주
TD,Hadjer-Lamis,하제르라미주
TD,Province du Barh-El-Gazel,Province du Barh-El-Gazel
TD,Sila,실라주
TD,Ennedi-Est,Ennedi-Est
TD,Tandjile Region,탕질레주
TD,Mayo-Kebbi East Region,마요케비에스트주
TD,Logone Occidental Region,로곤옥시당탈주
TD,Mandoul,망둘주
TD,Mayo-Kebbi West Region,마요케비우에스트주
TD,Ville de N'Djamena,Ville de N'Djamena
CZ,Jihomoravský kraj,남모라바 주
CZ,Jihočeský kraj,남보헤미아 주
CZ,Kraj Vysočina,Kraj Vysočina
CZ,Karlovarský kraj,Karlovarský kraj
CZ,Královéhradecký kraj,Královéhradecký kraj
CZ,Liberecký kraj,Liberecký kraj
CZ,Olomoucký kraj,Olomoucký kraj
CZ,Moravskoslezský kraj,Moravskoslezský kraj
CZ,Pardubický kraj,Pardubický kraj
CZ,Plzeňský kraj,Plzeňský kraj
CZ,Středočeský kraj,중앙보헤미아 주
CZ,Ústecký kraj,Ústecký kraj
CZ,Zlínský kraj,Zlínský kraj
CZ,Hlavní město Praha,Hlavní město Praha
CL,Región de Antofagasta,Región de Antofagasta
CL,Región Aysén,Región Aysén
CL,Región de Valparaíso,Región de Valparaíso
CL,Región de Magallanes y Antártica Chilena,Región de Magallanes y Antártica Chilena
CL,Región del Biobío,Región del Biobío
CL,Región de Atacama,Región de Atacama
CL,Región de la Araucanía,Región de la Araucanía
CL,Región del Maule,Región del Maule
CL,Región de los Lagos,로스라고스주
CL,Región de Tarapacá,타라파카주
CL,Región de Coquimbo,코킴보주
CL,Región del Libertador General Bernardo O’Higgins,리베르타도르헤네랄베르나르도오이긴스주
CL,Región Metropolitana,산티아고 수도주
CL,Región de Arica y Parinacota,아리카이파리나코타주
CL,Región de los Ríos,로스리오스주
CL,Región de Ñuble,Región de Ñuble
CM,East Region,동부주
CM,Littoral Region,리토랄주
CM,Far North Region,최북부주
CM,Centre Region,중앙주
CM,Adamaoua Region,아다마와 주
CM,South-West Region,South-West Region
CM,South Region,남부주
CM,North Region,북부주
CM,West Region,서부주
CM,North-West Region,North-West Region
CV,Concelho dos Mosteiros,Concelho dos Mosteiros
CV,Concelho de Santa Cruz,Concelho de Santa Cruz
CV,Concelho de São Domingos,Concelho de São Domingos
CV,Concelho do São Filipe,Concelho do São Filipe
CV,Concelho de São Miguel,Concelho de São Miguel
CV,Concelho do Tarrafal,Concelho do Tarrafal
CV,Concelho de São Vicente,Concelho de São Vicente
CV,Concelho de Santa Catarina,Concelho de Santa Catarina
CV,Sal Municipality,Sal Municipality
CV,Concelho da Ribeira Grande,Concelho da Ribeira Grande
CV,Concelho da Praia,Concelho da Praia
CV,Concelho do Paul,Concelho do Paul
CV,Concelho do Maio,Concelho do Maio
CV,Concelho da Brava,Concelho da Brava
CV,Concelho da Boa Vista,Concelho da Boa Vista
CV,Concelho do Porto Novo,Concelho do Porto Novo
CV,Concelho da Ribeira Brava,Concelho da Ribeira Brava
CV,Concelho de Santa Catarina do Fogo,Concelho de Santa Catarina do Fogo
CV,Concelho de São Salvador do Mundo,Concelho de São Salvador do Mundo
CV,Concelho do Tarrafal de São Nicolau,Concelho do Tarrafal de São Nicolau
CV,São Lourenço dos Órgãos,São Lourenço dos Órgãos
CV,Concelho de Ribeira Grande de Santiago,Concelho de Ribeira Grande de Santiago
KZ,Qaraghandy Oblysy,카라간다주
KZ,Zhambyl Oblysy,Zhambyl Oblysy
KZ,Turkistan,Turkistan
KZ,Pavlodar Region,파블로다르주
KZ,Qyzylorda Oblysy,Qyzylorda Oblysy
KZ,Qostanay Oblysy,Qostanay Oblysy
KZ,East Kazakhstan,East Kazakhstan
KZ,Aqmola Oblysy,Aqmola Oblysy
KZ,North Kazakhstan,North Kazakhstan
KZ,Almaty Oblysy,Almaty Oblysy
KZ,West Kazakhstan,West Kazakhstan
KZ,Mangistauskaya Oblast’,Mangistauskaya Oblast’
KZ,Aktyubinskaya Oblast’,Aktyubinskaya Oblast’
KZ,Abai Region,Abai Region
KZ,Almaty,Almaty
KZ,Baikonur,Baikonur
KZ,Astana,Astana
KZ,Shymkent,Shymkent
KZ,Atyrau Region,Atyrau Region
KZ,Jetisu Region,Jetisu Region
KZ,Ulytau Region,Ulytau Region
QA,Baladīyat ash Shamāl,Baladīyat ash Shamāl
QA,Baladīyat al Khawr wa adh Dhakhīrah,알코르
QA,Baladīyat Umm Şalāl,움살랄
QA,Baladīyat ar Rayyān,Baladīyat ar Rayyān
QA,Baladīyat ad Dawḩah,Baladīyat ad Dawḩah
QA,Al Wakrah,Al Wakrah
QA,Baladīyat az̧ Z̧a‘āyin,알다옌
QA,Al-Shahaniya,Al-Shahaniya
KH,Pursat,푸르사트주
KH,Battambang,바탐방주
KH,Takeo,Takeo
KH,Svay Rieng,스바이리엥주
KH,Stung Treng,스퉁트렝주
KH,Ŏtâr Méanchey,Ŏtâr Méanchey
KH,Siem Reap,Siem Reap
KH,Ratanakiri,라타나키리주
KH,Prey Veng,프레이벵주
KH,Preah Vihear,프레아비헤아르주
KH,Phnom Penh,Phnom Penh
KH,Pailin,파일린
KH,Mondolkiri,Mondolkiri
KH,Kratie,Kratie
KH,Kep,케프
KH,Koh Kong,코콩 주
KH,Kandal,칸달주
KH,Kampot,캄포트주
KH,Kampong Thom,캄퐁톰주
KH,Kampong Speu,캄퐁스페우주
KH,Kampong Chhnang,캄퐁치낭주
KH,Kampong Cham,캄퐁참주
KH,Preah Sihanouk,시아누크빌
KH,Banteay Meanchey,반테아이메안체이주
KH,Tboung Khmum,Tboung Khmum
CA,British Columbia,브리티시컬럼비아 주
CA,Saskatchewan,서스캐처원 주
CA,Manitoba,매니토바 주
CA,Nova Scotia,노바스코샤 주
CA,Ontario,온타리오 주
CA,Yukon,유콘 준주
CA,Québec,Québec
CA,Newfoundland and Labrador,뉴펀들랜드
CA,New Brunswick/Nouveau-Brunswick,뉴브런즈윅 주
CA,Alberta,앨버타 주
CA,Northwest Territories,Northwest Territories
CA,Nunavut,누나부트 준주
CA,Prince Edward Island,프린스에드워드아일랜드 주
KE,Isiolo,이시올로현
KE,Garissa,가리사현
KE,Wajir,와지르현
KE,Turkana,투르카나현
KE,Tana River,타나리버현
KE,Samburu,삼부루현
KE,Marsabit,마르사비트현
KE,Mandera,만데라현
KE,Kitui,키투이현
KE,Kajiado,카지아도현
KE,Kiambu,키암부현
KE,Kericho,케리초현
KE,Kakamega,카카메가현
KE,West Pokot,서포코트현
KE,Uasin Gishu,우아신기슈현
KE,Trans Nzoia,Trans Nzoia
KE,Tharaka - Nithi,Tharaka - Nithi
KE,Siaya,시아야현
KE,Murang'A,Murang'A
KE,Mombasa,몸바사현
KE,Meru,메루현
KE,Laikipia,라이키피아현
KE,Kwale,콸레현
KE,Kisumu,키수무현
KE,Kisii,키시현
KE,Kirinyaga,키리니아가현
KE,Kilifi,킬리피현
KE,Embu,엠부현
KE,Busia,부시아현
KE,Bungoma,붕고마현
KE,Baringo,바링고현
KE,Nakuru,나쿠루현
KE,Vihiga,비히가현
KE,Lamu,Lamu
KE,Machakos,마차코스현
KE,Makueni,마쿠에니현
KE,Elegeyo-Marakwet,Elegeyo-Marakwet
KE,Taita Taveta,Taita Taveta
KE,Nyeri,니에리현
KE,Homa Bay,호마베이현
KE,Bomet,보메트현
KE,Migori,미고리현
KE,Nyandarua,니안다루아현
KE,Nyamira,니아미라현
KE,Nandi,Nandi
KE,Nairobi,나이로비현
KE,Narok,나로크현
KY,West Bay,West Bay
KY,Bodden Town,Bodden Town
KY,North Side,North Side
KY,East End,East End
KY,Sister Island,Sister Island
KY,George Town,George Town
KM,Mohéli,모엘리섬
KM,Grande Comore,그랑드코모르 섬
KM,Ndzuwani,Ndzuwani
XK,Ferizaj District,Ferizaj District
XK,Gjakova District,Gjakova District
XK,Gjilan District,Gjilan District
XK,Mitrovica District,Mitrovica District
XK,Pec District,Pec District
XK,Pristina District,Pristina District
XK,Prizren District,Prizren District
CR,Provincia de Puntarenas,푼타레나스주
CR,Provincia de San José,Provincia de San José
CR,Provincia de Limón,리몬주
CR,Provincia de Heredia,에레디아주
CR,Provincia de Guanacaste,과나카스테주
CR,Provincia de Cartago,카르타고주
CR,Provincia de Alajuela,알라후엘라주
CI,Bas-Sassandra,바사상드라 지구
CI,Lacs,라크구
CI,Lagunes,라귄구
CI,Montagnes,Montagnes
CI,Savanes,사반 지구
CI,Vallée du Bandama,발레뒤방다마 지구
CI,Woroba,Woroba
CI,Zanzan,잔잔구
CI,Comoé,Comoé
CI,Denguélé,뎅겔레 지구
CI,Gôh-Djiboua,Gôh-Djiboua
CI,Sassandra-Marahoué,Sassandra-Marahoué
CI,Abidjan,Abidjan
CI,Yamoussoukro Autonomous District,Yamoussoukro Autonomous District
CO,Departamento del Caquetá,Departamento del Caquetá
CO,Amazonas,아마소나스주
CO,Departamento del Vichada,비차다주
CO,Departamento de La Guajira,라과히라주
CO,Departamento del Huila,우일라주
CO,Departamento del Guaviare,과비아레주
CO,Departamento del Guainía,과이니아주
CO,Departamento de Cundinamarca,쿤디나마르카주
CO,Departamento de Córdoba,Departamento de Córdoba
CO,Departamento del Chocó,Departamento del Chocó
CO,Departamento del Cesar,세사르주
CO,Departamento del Cauca,카우카주
CO,Departamento de Casanare,카사나레주
CO,Departamento de Santander,산탄데르주
CO,Departamento del Putumayo,푸투마요주
CO,Departamento de Norte de Santander,노르테데산탄데르주
CO,Departamento de Nariño,Departamento de Nariño
CO,Departamento del Meta,메타주
CO,Departamento del Magdalena,마그달레나주
CO,Departamento de Boyacá,Departamento de Boyacá
CO,Departamento de Bolívar,Departamento de Bolívar
CO,Departamento de Antioquia,안티오키아주
CO,Departamento del Vaupés,Departamento del Vaupés
CO,Departamento del Valle del Cauca,바예델카우카주
CO,Departamento de Tolima,톨리마주
CO,Departamento de Caldas,칼다스주
CO,Departamento de Sucre,수크레주
CO,"Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés"
CO,Departamento de Risaralda,리사랄다주
CO,Quindío Department,킨디오주
CO,Distrito Capital de Bogotá,Distrito Capital de Bogotá
CO,Departamento del Atlántico,Departamento del Atlántico
CO,Departamento de Arauca,아라우카주
CG,Cuvette-Ouest,퀴베트우에스트주
CG,Sangha,상가주
CG,Pool,풀주
CG,Plateaux,플라토주
CG,Région du Niari,니아리주
CG,Likouala,리쿠알라주
CG,Lékoumou,레쿠무주
CG,Cuvette,퀴베트주
CG,Région du Kouilou,쿠일루주
CG,Région de la Bouenza,부엔자주
CG,Pointe-Noire,Pointe-Noire
CG,Brazzaville department,Brazzaville department
CD,Province du Maniema,마니에마주
CD,Kasai Province,Kasai Province
CD,Mai Ndombe,마이은돔베주
CD,Kwango,Kwango
CD,Lualaba,Lualaba
CD,Tshuapa,추아파주
CD,Tshopo,초포주
CD,Tanganika,탕가니카주
CD,Sankuru,상쿠루주
CD,Haut Uele,오트우엘레주
CD,Haut-Lomani,Haut-Lomani
CD,Province de l’Équateur,에카퇴르주
CD,Bas Uele,바스우엘레 주
CD,Province du Haut-Katanga,Province du Haut-Katanga
CD,Kasaï-Central,카사이상트랄 주
CD,Kwilu,퀼루주
CD,Province du Kongo Central,Province du Kongo Central
CD,South Kivu Province,남키부주
CD,Province du Nord-Kivu,북키부주
CD,Mongala,몽갈라 주
CD,Ituri,이투리주
CD,Lomami,Lomami
CD,Province du Nord-Ubangi,Province du Nord-Ubangi
CD,Province du Sud-Ubangi,Province du Sud-Ubangi
CD,East Kasai,East Kasai
CD,Kinshasa City,Kinshasa City
CU,Las Tunas,라스투나스주
CU,Municipio Especial Isla de la Juventud,Municipio Especial Isla de la Juventud
CU,Provincia de Holguín,올긴주
CU,Provincia de Villa Clara,비야클라라주
CU,Provincia de Santiago de Cuba,산티아고데쿠바주
CU,Provincia de Sancti Spíritus,상크티스피리투스주
CU,Provincia de Guantánamo,관타나모주
CU,Provincia Granma,그란마주
CU,La Habana,La Habana
CU,Provincia de Cienfuegos,시엔푸에고스주
CU,Provincia de Ciego de Ávila,시에고데아빌라주
CU,Provincia de Pinar del Río,Provincia de Pinar del Río
CU,Provincia de Matanzas,마탄사스주
CU,Artemisa,아르테미사주
CU,Provincia Mayabeque,마야베케주
CU,Provincia de Camagüey,Provincia de Camagüey
KW,Muḩāfaz̧at Ḩawallī,Muḩāfaz̧at Ḩawallī
KW,Al Asimah Governorate,Al Asimah Governorate
KW,Muḩāfaz̧at al Jahrā’,알자라주
KW,Muḩāfaz̧at al Farwānīyah,알파르와니야주
KW,Muḩāfaz̧at Mubārak al Kabīr,Muḩāfaz̧at Mubārak al Kabīr
KW,Muḩāfaz̧at al Aḩmadī,알아마디주
CK,Aitutaki,Aitutaki
CK,Atiu,Atiu
CK,Mangaia,Mangaia
CK,Manihiki,Manihiki
CK,Ma'uke,Ma'uke
CK,Mitiaro,Mitiaro
CK,Palmerston,Palmerston
CK,Penrhyn,Penrhyn
CK,Pukapuka,Pukapuka
CK,Rakahanga,Rakahanga
CK,Rarotonga,Rarotonga
HR,Zagreb County,자그레브 주
HR,Bjelovar-Bilogora County,벨로바르빌로고라 주
HR,Brod-Posavina County,브로드포사비나 주
HR,Dubrovnik-Neretva County,두브로브니크네레트바 주
HR,Istria County,이스트라 주
HR,Karlovac County,카를로바츠 주
HR,Koprivnica-Križevci County,코프리브니차크리제브치 주
HR,Krapina-Zagorje County,크라피나자고례 주
HR,Lika-Senj County,리카센 주
HR,Međimurje County,메지무례 주
HR,Osijek-Baranja County,오시예크바라냐 주
HR,Požega-Slavonia County,포제가슬라보니아 주
HR,Primorje-Gorski Kotar County,프리모례고르스키코타르 주
HR,Šibenik-Knin County,시베니크크닌 주
HR,Sisak-Moslavina County,시사크모슬라비나 주
HR,Split-Dalmatia County,스플리트달마티아 주
HR,Varaždin County,바라주딘 주
HR,Vukovar-Srijem County,부코바르스리옘 주
HR,Zadar County,자다르 주
HR,City of Zagreb,자그레브 직할시
HR,Virovitica-Podravina County,비로비티차포드라비나 주
KG,Osh Oblasty,오시주
KG,Jalal-Abad oblast,잘랄아바트주
KG,Chuyskaya Oblast’,추이주
KG,Talas,탈라스주
KG,Naryn oblast,나린주
KG,Issyk-Kul Region,이식쿨주
KG,Gorod Bishkek,Gorod Bishkek
KG,Batken,밧켄주
KG,Osh City,Osh City
KI,Line Islands,Line Islands
KI,Gilbert Islands,Gilbert Islands
KI,Phoenix Islands,피닉스 제도
TJ,Gorno-Badakhshan,Gorno-Badakhshan
TJ,Viloyati Sughd,Viloyati Sughd
TJ,Viloyati Khatlon,하틀론주
TJ,Districts of Republican Subordination,Districts of Republican Subordination
TJ,Dushanbe,Dushanbe
TZ,Morogoro Region,모로고로주
TZ,Manyara Region,마냐라주
TZ,Mbeya Region,므베야주
TZ,Lindi Region,린디주
TZ,Kigoma Region,키고마주
TZ,Iringa Region,이링가주
TZ,Dodoma Region,도도마주
TZ,Arusha Region,아루샤주
TZ,Ruvuma Region,루부마주
TZ,Kagera Region,카게라주
TZ,Tanga Region,탕가주
TZ,Tabora Region,타보라주
TZ,Singida Region,싱기다주
TZ,Rukwa Region,루콰주
TZ,Coast Region,프와니주
TZ,Mwanza Region,므완자주
TZ,Simiyu Region,시미유주
TZ,Geita Region,게이타주
TZ,Katavi Region,카타비주
TZ,Songwe,Songwe
TZ,Mara Region,마라주
TZ,Kilimanjaro Region,킬리만자로주
TZ,Dar es Salaam Region,다르에스살람주
TZ,Mtwara Region,므트와라주
TZ,Zanzibar Urban/West Region,Zanzibar Urban/West Region
TZ,Zanzibar North Region,Zanzibar North Region
TZ,Zanzibar Central/South Region,Zanzibar Central/South Region
TZ,Shinyanga Region,시니앙가주
TZ,Pemba South Region,Pemba South Region
TZ,Pemba North Region,Pemba North Region
TZ,Njombe Region,느좀베주
TH,Changwat Kanchanaburi,깐짜나부리주
TH,Changwat Tak,딱주
TH,Changwat Kamphaeng Phet,깜팽펫주
TH,Changwat Chumphon,춤폰주
TH,Changwat Chiang Rai,치앙라이주
TH,Changwat Chon Buri,촌부리주
TH,Changwat Chanthaburi,짠타부리주
TH,Changwat Chaiyaphum,차이야품주
TH,Changwat Chai Nat,차이낫주
TH,Changwat Chachoengsao,차층사오주
TH,Changwat Buri Ram,부리람주
TH,Changwat Yasothon,야소톤주
TH,Changwat Yala,얄라주
TH,Changwat Uttaradit,우따라딧주
TH,Changwat Trat,Changwat Trat
TH,Changwat Surin,수린주
TH,Changwat Suphan Buri,수판부리주
TH,Changwat Songkhla,송클라주
TH,Changwat Si Sa Ket,시사껫주
TH,Changwat Sing Buri,싱부리주
TH,Changwat Satun,사뚠주
TH,Changwat Saraburi,사라부리주
TH,Changwat Samut Songkhram,사뭇송크람주
TH,Changwat Samut Sakhon,사뭇사콘주
TH,Changwat Samut Prakan,사뭇쁘라깐주
TH,Changwat Sakon Nakhon,사꼰나콘주
TH,Changwat Roi Et,로이엣주
TH,Changwat Rayong,라영 주
TH,Changwat Ang Thong,Changwat Ang Thong
TH,Phra Nakhon Si Ayutthaya,아유타야주
TH,Changwat Phrae,프래주
TH,Changwat Phitsanulok,핏사눌록주
TH,Changwat Phichit,피찟주
TH,Changwat Phetchabun,펫차분주
TH,Changwat Phayao,파야오주
TH,Changwat Phatthalung,파탈룽주
TH,Changwat Pattani,빠따니주
TH,Changwat Pathum Thani,빠툼타니주
TH,Changwat Nonthaburi,Changwat Nonthaburi
TH,Changwat Nong Khai,농카이주
TH,Changwat Narathiwat,나라티왓주
TH,Changwat Nan,Changwat Nan
TH,Changwat Nakhon Si Thammarat,나콘시탐마랏주
TH,Changwat Nakhon Sawan,나콘사완주
TH,Changwat Nakhon Ratchasima,나콘랏차시마주
TH,Changwat Nakhon Phanom,나콘파놈주
TH,Changwat Nakhon Pathom,나콘빠톰주
TH,Changwat Nakhon Nayok,나콘나욕주
TH,Changwat Mukdahan,묵다한주
TH,Changwat Maha Sarakham,마하사라캄주
TH,Changwat Lop Buri,롭부리주
TH,Changwat Loei,르이주
TH,Bangkok,Bangkok
TH,Changwat Khon Kaen,콘깬주
TH,Changwat Kalasin,깔라신주
TH,Changwat Udon Thani,우돈타니주
TH,Changwat Prachin Buri,쁘라찐부리주
TH,Changwat Ubon Ratchathani,우본랏차타니주
TH,Changwat Amnat Charoen,암낫짜른주
TH,Changwat Nong Bua Lamphu,농부아람푸주
TH,Changwat Sa Kaeo,사깨오주
TH,Changwat Uthai Thani,Changwat Uthai Thani
TH,Changwat Trang,Changwat Trang
TH,Changwat Surat Thani,수랏타니주
TH,Changwat Sukhothai,수코타이주
TH,Changwat Ratchaburi,랏차부리주
TH,Changwat Ranong,라농주
TH,Changwat Prachuap Khiri Khan,쁘라쭈압키리칸주
TH,Phuket Province,푸껫주
TH,Changwat Phetchaburi,펫차부리주
TH,Changwat Phangnga,팡응아주
TH,Changwat Mae Hong Son,매홍손주
TH,Changwat Lamphun,람푼주
TH,Changwat Lampang,람빵주
TH,Changwat Krabi,끄라비주
TH,Changwat Bueng Kan,븡깐주
TH,Chiang Mai Province,치앙마이주
TG,Kara,카라주
TG,Savanes,사반주
TG,Plateaux,플라토주
TG,Maritime,마리팀주
TG,Centrale,중앙주
TO,Vava‘u,Vava‘u
TO,Tongatapu,Tongatapu
TO,Ha‘apai,Ha‘apai
TO,Eua,에우아 섬
TO,Niuas,니우아 제도
TM,Balkan,발칸 주
TM,Ahal,아할 주
TM,Mary,마리 주
TM,Lebap,레바프 주
TM,Daşoguz Welaýaty,Daşoguz Welaýaty
TM,Ashgabat,Ashgabat
TV,Nui,누이 환초
TV,Nanumea,나누메아 환초
TV,Funafuti,Funafuti
TV,Niutao,Niutao
TV,Nanumanga,나누망가섬
TV,Vaitupu,바이투푸섬
TV,Nukufetau,누쿠페타우 환초
TV,Nukulaelae,누쿨라엘라에 환초
TN,Tataouine,타타우인주
TN,Gouvernorat de Sidi Bouzid,시디부지드주
TN,Gouvernorat de Sfax,스팍스주
TN,Gouvernorat de Kébili,케빌리주
TN,Gafsa Governorate,가프사주
TN,Gouvernorat de Gabès,가베스주
TN,Gouvernorat de Nabeul,나뵐주
TN,Gouvernorat de Médenine,메드닌주
TN,Gouvernorat de Jendouba,젠두바주
TN,Gouvernorat de Ben Arous,벤아루스주
TN,Gouvernorat de Bizerte,비제르테주
TN,Gouvernorat de Béja,Gouvernorat de Béja
TN,Gouvernorat de l’Ariana,아리아나주
TN,Gouvernorat de Kairouan,카이르완주
TN,Gouvernorat de Kasserine,카세린주
TN,Gouvernorat de Monastir,모나스티르주
TN,Gouvernorat de Mahdia,마디아주
TN,Gouvernorat de Kef,케프주
TN,Gouvernorat de Zaghouan,자구완주
TN,Gouvernorat de Tunis,튀니스주
TN,Gouvernorat de Sousse,수스주
TN,Gouvernorat de Siliana,실리아나주
TN,Manouba,마누바주
TN,Gouvernorat de Tozeur,토죄르주
TR,Düzce,Düzce
TR,Tokat,토카트주
TR,Samsun,삼순주
TR,Ordu,오르두주
TR,Kahramanmaraş,카흐라만마라슈주
TR,İzmir,이즈미르주
TR,Isparta,이스파르타주
TR,Mersin,메르신주
TR,Konya,코니아주
TR,Kırşehir,키르셰히르주
TR,Kayseri,카이세리주
TR,Sivas,시바스주
TR,Siirt,시이르트주
TR,Burdur,부르두르주
TR,Gaziantep,가지안테프주
TR,Eskişehir,에스키셰히르주
TR,Erzurum,에르주룸주
TR,Erzincan,에르진잔주
TR,Elâzığ,엘라지주
TR,Diyarbakır,디야르바키르주
TR,Denizli,데니즐리주
TR,Niğde,니데주
TR,Nevşehir,네브셰히르주
TR,Muş,무슈주
TR,Muğla,물라 주
TR,Mardin,마르딘주
TR,Manisa,마니사주
TR,Malatya,말라티아주
TR,Kütahya,퀴타히아주
TR,Hatay,하타이주
TR,Hakkari,하카리주
TR,Van,반주
TR,Uşak,우샤크주
TR,Şanlıurfa,샨리우르파주
TR,Tunceli,툰젤리주
TR,Yozgat,요즈가트주
TR,Kocaeli,코자엘리주
TR,Kırklareli,키르클라렐리주
TR,Kastamonu,카스타모누주
TR,Kars,카르스주
TR,Bartın,바르틴주
TR,Karabük,카라뷔크주
TR,Yalova,얄로바주
TR,Ardahan,아르다한주
TR,Bayburt,바이부르트주
TR,Edirne,에디르네주
TR,Çorum,초룸주
TR,Çankırı,창키리주
TR,Çanakkale,차나칼레주
TR,İstanbul,이스탄불주
TR,Gümüşhane,귀뮈샤네주
TR,Giresun,기레순주
TR,Bursa,부르사주
TR,Bolu,볼루주
TR,Artvin,아르트빈주
TR,Amasya,아마시아주
TR,Trabzon,트라브존주
TR,Tekirdağ,테키르다주
TR,Sinop,시노프주
TR,Sakarya,사카리아주
TR,Rize,리제주
TR,Zonguldak,종굴다크주
TR,Antalya,안탈리아 주
TR,Ankara,앙카라주
TR,Ağrı,아리 주
TR,Afyonkarahisar,아피온카라히사르주
TR,Adıyaman,아디야만주
TR,Adana,아다나 주
TR,Bitlis,비틀리스주
TR,Bingöl,빙괼주
TR,Bilecik,빌레지크주
TR,Balıkesir,발리케시르주
TR,Aydın,아이든주
